0.000000000000000000;A0;B00; Start()
171.000000000000000;A0;F00; ComputeNewConfiguration()
171.000000000000000;A0;F00; SendNewConfigurationToAp()
171.000000000000000;A0;C00;  - Next request to be sent at 172.000000
172.000000000000000;A0;F00; RequestInformationToAp() (request #171)
172.000000000000000;A0;F00; InportReceivingInformationFromAp()
172.000000000000000;A0;C03;  - Action (5):
172.000000000000000;A0;C03;    · channel = 5
172.000000000000000;A0;C03;    · cca = -82.000000 dBm
172.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
172.000000000000000;A0;C03;    · dcb_policy = 4
172.000000000000000;A0;C03;  - Performance:
172.000000000000000;A0;C03;    · Average throughput = 213.50 Mbps
172.000000000000000;A0;F00; ComputeNewConfiguration()
172.000000000000000;A0;F00; SendNewConfigurationToAp()
172.000000000000000;A0;C00;  - Next request to be sent at 173.000000
173.000000000000000;A0;F00; RequestInformationToAp() (request #172)
173.000000000000000;A0;F00; InportReceivingInformationFromAp()
173.000000000000000;A0;C03;  - Action (5):
173.000000000000000;A0;C03;    · channel = 5
173.000000000000000;A0;C03;    · cca = -82.000000 dBm
173.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
173.000000000000000;A0;C03;    · dcb_policy = 4
173.000000000000000;A0;C03;  - Performance:
173.000000000000000;A0;C03;    · Average throughput = 211.97 Mbps
173.000000000000000;A0;F00; ComputeNewConfiguration()
173.000000000000000;A0;F00; SendNewConfigurationToAp()
173.000000000000000;A0;C00;  - Next request to be sent at 174.000000
174.000000000000000;A0;F00; RequestInformationToAp() (request #173)
174.000000000000000;A0;F00; InportReceivingInformationFromAp()
174.000000000000000;A0;C03;  - Action (5):
174.000000000000000;A0;C03;    · channel = 5
174.000000000000000;A0;C03;    · cca = -82.000000 dBm
174.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
174.000000000000000;A0;C03;    · dcb_policy = 4
174.000000000000000;A0;C03;  - Performance:
174.000000000000000;A0;C03;    · Average throughput = 214.27 Mbps
174.000000000000000;A0;F00; ComputeNewConfiguration()
174.000000000000000;A0;F00; SendNewConfigurationToAp()
174.000000000000000;A0;C00;  - Next request to be sent at 175.000000
175.000000000000000;A0;F00; RequestInformationToAp() (request #174)
175.000000000000000;A0;F00; InportReceivingInformationFromAp()
175.000000000000000;A0;C03;  - Action (5):
175.000000000000000;A0;C03;    · channel = 5
175.000000000000000;A0;C03;    · cca = -82.000000 dBm
175.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
175.000000000000000;A0;C03;    · dcb_policy = 4
175.000000000000000;A0;C03;  - Performance:
175.000000000000000;A0;C03;    · Average throughput = 212.74 Mbps
175.000000000000000;A0;F00; ComputeNewConfiguration()
175.000000000000000;A0;F00; SendNewConfigurationToAp()
175.000000000000000;A0;C00;  - Next request to be sent at 176.000000
176.000000000000000;A0;F00; RequestInformationToAp() (request #175)
176.000000000000000;A0;F00; InportReceivingInformationFromAp()
176.000000000000000;A0;C03;  - Action (5):
176.000000000000000;A0;C03;    · channel = 5
176.000000000000000;A0;C03;    · cca = -82.000000 dBm
176.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
176.000000000000000;A0;C03;    · dcb_policy = 4
176.000000000000000;A0;C03;  - Performance:
176.000000000000000;A0;C03;    · Average throughput = 217.34 Mbps
176.000000000000000;A0;F00; ComputeNewConfiguration()
176.000000000000000;A0;F00; SendNewConfigurationToAp()
176.000000000000000;A0;C00;  - Next request to be sent at 177.000000
177.000000000000000;A0;F00; RequestInformationToAp() (request #176)
177.000000000000000;A0;F00; InportReceivingInformationFromAp()
177.000000000000000;A0;C03;  - Action (5):
177.000000000000000;A0;C03;    · channel = 5
177.000000000000000;A0;C03;    · cca = -82.000000 dBm
177.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
177.000000000000000;A0;C03;    · dcb_policy = 4
177.000000000000000;A0;C03;  - Performance:
177.000000000000000;A0;C03;    · Average throughput = 216.58 Mbps
177.000000000000000;A0;F00; ComputeNewConfiguration()
177.000000000000000;A0;F00; SendNewConfigurationToAp()
177.000000000000000;A0;C00;  - Next request to be sent at 178.000000
178.000000000000000;A0;F00; RequestInformationToAp() (request #177)
178.000000000000000;A0;F00; InportReceivingInformationFromAp()
178.000000000000000;A0;C03;  - Action (5):
178.000000000000000;A0;C03;    · channel = 5
178.000000000000000;A0;C03;    · cca = -82.000000 dBm
178.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
178.000000000000000;A0;C03;    · dcb_policy = 4
178.000000000000000;A0;C03;  - Performance:
178.000000000000000;A0;C03;    · Average throughput = 218.88 Mbps
178.000000000000000;A0;F00; ComputeNewConfiguration()
178.000000000000000;A0;F00; SendNewConfigurationToAp()
178.000000000000000;A0;C00;  - Next request to be sent at 179.000000
179.000000000000000;A0;F00; RequestInformationToAp() (request #178)
179.000000000000000;A0;F00; InportReceivingInformationFromAp()
179.000000000000000;A0;C03;  - Action (0):
179.000000000000000;A0;C03;    · channel = 0
179.000000000000000;A0;C03;    · cca = -82.000000 dBm
179.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
179.000000000000000;A0;C03;    · dcb_policy = 4
179.000000000000000;A0;C03;  - Performance:
179.000000000000000;A0;C03;    · Average throughput = 79.87 Mbps
179.000000000000000;A0;F00; ComputeNewConfiguration()
179.000000000000000;A0;F00; SendNewConfigurationToAp()
179.000000000000000;A0;C00;  - Next request to be sent at 180.000000
180.000000000000000;A0;F00; RequestInformationToAp() (request #179)
180.000000000000000;A0;F00; InportReceivingInformationFromAp()
180.000000000000000;A0;C03;  - Action (5):
180.000000000000000;A0;C03;    · channel = 5
180.000000000000000;A0;C03;    · cca = -82.000000 dBm
180.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
180.000000000000000;A0;C03;    · dcb_policy = 4
180.000000000000000;A0;C03;  - Performance:
180.000000000000000;A0;C03;    · Average throughput = 215.04 Mbps
180.000000000000000;A0;F00; ComputeNewConfiguration()
180.000000000000000;A0;F00; SendNewConfigurationToAp()
180.000000000000000;A0;C00;  - Next request to be sent at 181.000000
181.000000000000000;A0;F00; RequestInformationToAp() (request #180)
181.000000000000000;A0;F00; InportReceivingInformationFromAp()
181.000000000000000;A0;C03;  - Action (5):
181.000000000000000;A0;C03;    · channel = 5
181.000000000000000;A0;C03;    · cca = -82.000000 dBm
181.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
181.000000000000000;A0;C03;    · dcb_policy = 4
181.000000000000000;A0;C03;  - Performance:
181.000000000000000;A0;C03;    · Average throughput = 213.50 Mbps
181.000000000000000;A0;F00; ComputeNewConfiguration()
181.000000000000000;A0;F00; SendNewConfigurationToAp()
181.000000000000000;A0;C00;  - Next request to be sent at 182.000000
182.000000000000000;A0;F00; RequestInformationToAp() (request #181)
182.000000000000000;A0;F00; InportReceivingInformationFromAp()
182.000000000000000;A0;C03;  - Action (5):
182.000000000000000;A0;C03;    · channel = 5
182.000000000000000;A0;C03;    · cca = -82.000000 dBm
182.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
182.000000000000000;A0;C03;    · dcb_policy = 4
182.000000000000000;A0;C03;  - Performance:
182.000000000000000;A0;C03;    · Average throughput = 213.50 Mbps
182.000000000000000;A0;F00; ComputeNewConfiguration()
182.000000000000000;A0;F00; SendNewConfigurationToAp()
182.000000000000000;A0;C00;  - Next request to be sent at 183.000000
183.000000000000000;A0;F00; RequestInformationToAp() (request #182)
183.000000000000000;A0;F00; InportReceivingInformationFromAp()
183.000000000000000;A0;C03;  - Action (5):
183.000000000000000;A0;C03;    · channel = 5
183.000000000000000;A0;C03;    · cca = -82.000000 dBm
183.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
183.000000000000000;A0;C03;    · dcb_policy = 4
183.000000000000000;A0;C03;  - Performance:
183.000000000000000;A0;C03;    · Average throughput = 217.34 Mbps
183.000000000000000;A0;F00; ComputeNewConfiguration()
183.000000000000000;A0;F00; SendNewConfigurationToAp()
183.000000000000000;A0;C00;  - Next request to be sent at 184.000000
184.000000000000000;A0;F00; RequestInformationToAp() (request #183)
184.000000000000000;A0;F00; InportReceivingInformationFromAp()
184.000000000000000;A0;C03;  - Action (5):
184.000000000000000;A0;C03;    · channel = 5
184.000000000000000;A0;C03;    · cca = -82.000000 dBm
184.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
184.000000000000000;A0;C03;    · dcb_policy = 4
184.000000000000000;A0;C03;  - Performance:
184.000000000000000;A0;C03;    · Average throughput = 214.27 Mbps
184.000000000000000;A0;F00; ComputeNewConfiguration()
184.000000000000000;A0;F00; SendNewConfigurationToAp()
184.000000000000000;A0;C00;  - Next request to be sent at 185.000000
185.000000000000000;A0;F00; RequestInformationToAp() (request #184)
185.000000000000000;A0;F00; InportReceivingInformationFromAp()
185.000000000000000;A0;C03;  - Action (5):
185.000000000000000;A0;C03;    · channel = 5
185.000000000000000;A0;C03;    · cca = -82.000000 dBm
185.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
185.000000000000000;A0;C03;    · dcb_policy = 4
185.000000000000000;A0;C03;  - Performance:
185.000000000000000;A0;C03;    · Average throughput = 216.58 Mbps
185.000000000000000;A0;F00; ComputeNewConfiguration()
185.000000000000000;A0;F00; SendNewConfigurationToAp()
185.000000000000000;A0;C00;  - Next request to be sent at 186.000000
186.000000000000000;A0;F00; RequestInformationToAp() (request #185)
186.000000000000000;A0;F00; InportReceivingInformationFromAp()
186.000000000000000;A0;C03;  - Action (5):
186.000000000000000;A0;C03;    · channel = 5
186.000000000000000;A0;C03;    · cca = -82.000000 dBm
186.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
186.000000000000000;A0;C03;    · dcb_policy = 4
186.000000000000000;A0;C03;  - Performance:
186.000000000000000;A0;C03;    · Average throughput = 213.50 Mbps
186.000000000000000;A0;F00; ComputeNewConfiguration()
186.000000000000000;A0;F00; SendNewConfigurationToAp()
186.000000000000000;A0;C00;  - Next request to be sent at 187.000000
187.000000000000000;A0;F00; RequestInformationToAp() (request #186)
187.000000000000000;A0;F00; InportReceivingInformationFromAp()
187.000000000000000;A0;C03;  - Action (5):
187.000000000000000;A0;C03;    · channel = 5
187.000000000000000;A0;C03;    · cca = -82.000000 dBm
187.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
187.000000000000000;A0;C03;    · dcb_policy = 4
187.000000000000000;A0;C03;  - Performance:
187.000000000000000;A0;C03;    · Average throughput = 214.27 Mbps
187.000000000000000;A0;F00; ComputeNewConfiguration()
187.000000000000000;A0;F00; SendNewConfigurationToAp()
187.000000000000000;A0;C00;  - Next request to be sent at 188.000000
188.000000000000000;A0;F00; RequestInformationToAp() (request #187)
188.000000000000000;A0;F00; InportReceivingInformationFromAp()
188.000000000000000;A0;C03;  - Action (5):
188.000000000000000;A0;C03;    · channel = 5
188.000000000000000;A0;C03;    · cca = -82.000000 dBm
188.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
188.000000000000000;A0;C03;    · dcb_policy = 4
188.000000000000000;A0;C03;  - Performance:
188.000000000000000;A0;C03;    · Average throughput = 215.81 Mbps
188.000000000000000;A0;F00; ComputeNewConfiguration()
188.000000000000000;A0;F00; SendNewConfigurationToAp()
188.000000000000000;A0;C00;  - Next request to be sent at 189.000000
189.000000000000000;A0;F00; RequestInformationToAp() (request #188)
189.000000000000000;A0;F00; InportReceivingInformationFromAp()
189.000000000000000;A0;C03;  - Action (5):
189.000000000000000;A0;C03;    · channel = 5
189.000000000000000;A0;C03;    · cca = -82.000000 dBm
189.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
189.000000000000000;A0;C03;    · dcb_policy = 4
189.000000000000000;A0;C03;  - Performance:
189.000000000000000;A0;C03;    · Average throughput = 215.04 Mbps
189.000000000000000;A0;F00; ComputeNewConfiguration()
189.000000000000000;A0;F00; SendNewConfigurationToAp()
189.000000000000000;A0;C00;  - Next request to be sent at 190.000000
190.000000000000000;A0;F00; RequestInformationToAp() (request #189)
190.000000000000000;A0;F00; InportReceivingInformationFromAp()
190.000000000000000;A0;C03;  - Action (5):
190.000000000000000;A0;C03;    · channel = 5
190.000000000000000;A0;C03;    · cca = -82.000000 dBm
190.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
190.000000000000000;A0;C03;    · dcb_policy = 4
190.000000000000000;A0;C03;  - Performance:
190.000000000000000;A0;C03;    · Average throughput = 212.74 Mbps
190.000000000000000;A0;F00; ComputeNewConfiguration()
190.000000000000000;A0;F00; SendNewConfigurationToAp()
190.000000000000000;A0;C00;  - Next request to be sent at 191.000000
191.000000000000000;A0;F00; RequestInformationToAp() (request #190)
191.000000000000000;A0;F00; InportReceivingInformationFromAp()
191.000000000000000;A0;C03;  - Action (5):
191.000000000000000;A0;C03;    · channel = 5
191.000000000000000;A0;C03;    · cca = -82.000000 dBm
191.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
191.000000000000000;A0;C03;    · dcb_policy = 4
191.000000000000000;A0;C03;  - Performance:
191.000000000000000;A0;C03;    · Average throughput = 213.50 Mbps
191.000000000000000;A0;F00; ComputeNewConfiguration()
191.000000000000000;A0;F00; SendNewConfigurationToAp()
191.000000000000000;A0;C00;  - Next request to be sent at 192.000000
192.000000000000000;A0;F00; RequestInformationToAp() (request #191)
192.000000000000000;A0;F00; InportReceivingInformationFromAp()
192.000000000000000;A0;C03;  - Action (5):
192.000000000000000;A0;C03;    · channel = 5
192.000000000000000;A0;C03;    · cca = -82.000000 dBm
192.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
192.000000000000000;A0;C03;    · dcb_policy = 4
192.000000000000000;A0;C03;  - Performance:
192.000000000000000;A0;C03;    · Average throughput = 213.50 Mbps
192.000000000000000;A0;F00; ComputeNewConfiguration()
192.000000000000000;A0;F00; SendNewConfigurationToAp()
192.000000000000000;A0;C00;  - Next request to be sent at 193.000000
193.000000000000000;A0;F00; RequestInformationToAp() (request #192)
193.000000000000000;A0;F00; InportReceivingInformationFromAp()
193.000000000000000;A0;C03;  - Action (5):
193.000000000000000;A0;C03;    · channel = 5
193.000000000000000;A0;C03;    · cca = -82.000000 dBm
193.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
193.000000000000000;A0;C03;    · dcb_policy = 4
193.000000000000000;A0;C03;  - Performance:
193.000000000000000;A0;C03;    · Average throughput = 215.04 Mbps
193.000000000000000;A0;F00; ComputeNewConfiguration()
193.000000000000000;A0;F00; SendNewConfigurationToAp()
193.000000000000000;A0;C00;  - Next request to be sent at 194.000000
194.000000000000000;A0;F00; RequestInformationToAp() (request #193)
194.000000000000000;A0;F00; InportReceivingInformationFromAp()
194.000000000000000;A0;C03;  - Action (5):
194.000000000000000;A0;C03;    · channel = 5
194.000000000000000;A0;C03;    · cca = -82.000000 dBm
194.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
194.000000000000000;A0;C03;    · dcb_policy = 4
194.000000000000000;A0;C03;  - Performance:
194.000000000000000;A0;C03;    · Average throughput = 215.04 Mbps
194.000000000000000;A0;F00; ComputeNewConfiguration()
194.000000000000000;A0;F00; SendNewConfigurationToAp()
194.000000000000000;A0;C00;  - Next request to be sent at 195.000000
195.000000000000000;A0;F00; RequestInformationToAp() (request #194)
195.000000000000000;A0;F00; InportReceivingInformationFromAp()
195.000000000000000;A0;C03;  - Action (5):
195.000000000000000;A0;C03;    · channel = 5
195.000000000000000;A0;C03;    · cca = -82.000000 dBm
195.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
195.000000000000000;A0;C03;    · dcb_policy = 4
195.000000000000000;A0;C03;  - Performance:
195.000000000000000;A0;C03;    · Average throughput = 214.27 Mbps
195.000000000000000;A0;F00; ComputeNewConfiguration()
195.000000000000000;A0;F00; SendNewConfigurationToAp()
195.000000000000000;A0;C00;  - Next request to be sent at 196.000000
196.000000000000000;A0;F00; RequestInformationToAp() (request #195)
196.000000000000000;A0;F00; InportReceivingInformationFromAp()
196.000000000000000;A0;C03;  - Action (5):
196.000000000000000;A0;C03;    · channel = 5
196.000000000000000;A0;C03;    · cca = -82.000000 dBm
196.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
196.000000000000000;A0;C03;    · dcb_policy = 4
196.000000000000000;A0;C03;  - Performance:
196.000000000000000;A0;C03;    · Average throughput = 215.04 Mbps
196.000000000000000;A0;F00; ComputeNewConfiguration()
196.000000000000000;A0;F00; SendNewConfigurationToAp()
196.000000000000000;A0;C00;  - Next request to be sent at 197.000000
197.000000000000000;A0;F00; RequestInformationToAp() (request #196)
197.000000000000000;A0;F00; InportReceivingInformationFromAp()
197.000000000000000;A0;C03;  - Action (5):
197.000000000000000;A0;C03;    · channel = 5
197.000000000000000;A0;C03;    · cca = -82.000000 dBm
197.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
197.000000000000000;A0;C03;    · dcb_policy = 4
197.000000000000000;A0;C03;  - Performance:
197.000000000000000;A0;C03;    · Average throughput = 215.04 Mbps
197.000000000000000;A0;F00; ComputeNewConfiguration()
197.000000000000000;A0;F00; SendNewConfigurationToAp()
197.000000000000000;A0;C00;  - Next request to be sent at 198.000000
198.000000000000000;A0;F00; RequestInformationToAp() (request #197)
198.000000000000000;A0;F00; InportReceivingInformationFromAp()
198.000000000000000;A0;C03;  - Action (5):
198.000000000000000;A0;C03;    · channel = 5
198.000000000000000;A0;C03;    · cca = -82.000000 dBm
198.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
198.000000000000000;A0;C03;    · dcb_policy = 4
198.000000000000000;A0;C03;  - Performance:
198.000000000000000;A0;C03;    · Average throughput = 214.27 Mbps
198.000000000000000;A0;F00; ComputeNewConfiguration()
198.000000000000000;A0;F00; SendNewConfigurationToAp()
198.000000000000000;A0;C00;  - Next request to be sent at 199.000000
199.000000000000000;A0;F00; RequestInformationToAp() (request #198)
199.000000000000000;A0;F00; InportReceivingInformationFromAp()
199.000000000000000;A0;C03;  - Action (5):
199.000000000000000;A0;C03;    · channel = 5
199.000000000000000;A0;C03;    · cca = -82.000000 dBm
199.000000000000000;A0;C03;    · tx_power = 15.000000 dBm
199.000000000000000;A0;C03;    · dcb_policy = 4
199.000000000000000;A0;C03;  - Performance:
199.000000000000000;A0;C03;    · Average throughput = 216.58 Mbps
199.000000000000000;A0;F00; ComputeNewConfiguration()
199.000000000000000;A0;F00; SendNewConfigurationToAp()
199.000000000000000;A0;C00;  - Next request to be sent at 200.000000
200.000000000000000;A0;C00; Agent Stop()
